timestamp,symbol,mark_price,index_price,mark_premium_pct,funding_rate_pct,open_interest,trend_1m,trend_5m,trend_15m,orderbook_snapshot_imbalance,context_quality,context_confirm,warnings_json
2026-07-02T21:42:20.339755+00:00,AVAXUSDT,6.77449916,6.78015988,-0.08348947665227979,-0.009618,8321326.0,flat,down,down,-0.3062135856133363,OK,INSUFFICIENT,[]
2026-07-02T21:42:22.189638+00:00,SUIUSDT,0.7345,0.73482572,-0.044326156683788066,0.007632999999999999,100517014.8,up,down,down,0.09706420801538217,OK,INSUFFICIENT,[]
2026-07-02T21:42:24.002444+00:00,BCHUSDT,219.25053715,219.3977281,-0.0670886391006257,-0.00545,315944.349,flat,down,down,0.10509926733459339,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:42:25.788906+00:00,LTCUSDT,43.41,43.43117647,-0.04875868378704395,0.006274999999999999,1104644.458,down,down,down,0.01291158116759385,OK,INSUFFICIENT,[]
2026-07-02T21:42:27.613237+00:00,HBARUSDT,0.07132,0.07137765,-0.08076757920722566,-0.002604,326540776.0,up,up,down,-0.08060137641660488,OK,INSUFFICIENT,[]
2026-07-02T21:42:29.540258+00:00,DOTUSDT,0.83944592,0.84082391,-0.16388568208057394,0.004239,31582266.3,flat,down,down,0.06838519188500425,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:42:31.483479+00:00,NEARUSDT,1.923,1.92426757,-0.06587285571725328,0.00369,43096998.0,flat,down,down,0.2380608230001451,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:42:33.292935+00:00,UNIUSDT,3.2,3.20117508,-0.03670777044784079,0.01,19627744.0,flat,down,up,0.0622877515720569,OK,INSUFFICIENT,[]
2026-07-02T21:42:35.149010+00:00,AAVEUSDT,86.93,86.99990185,-0.08034704466737708,0.005119,613467.1,flat,down,down,0.15114410080770024,OK,INSUFFICIENT,[]
2026-07-02T21:42:37.017408+00:00,WLDUSDT,0.3998,0.40018293,-0.09568873914737032,-0.00017900000000000001,180505854.0,down,up,up,0.24112095639750863,OK,INSUFFICIENT,[]
2026-07-02T21:42:39.909492+00:00,ZECUSDT,430.53,430.80437312,-0.0636885642578147,-0.00521,580278.447,flat,down,down,0.20858599283347265,OK,INSUFFICIENT,[]
2026-07-02T21:42:45.824909+00:00,BTCUSDT,61502.0,61525.22130435,-0.03774274006286205,0.009794,107281.927,flat,down,flat,0.9815274577478373,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:42:46.596163+00:00,ETHUSDT,1698.17,1698.90604651,-0.04332473308408413,0.008498,2350028.081,flat,down,down,0.5218700012835408,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:42:47.376977+00:00,BNBUSDT,558.05127819,557.69626022,0.06365794345830855,0.005892,577095.29,flat,down,down,0.13205714002243293,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:42:48.157384+00:00,SOLUSDT,80.76574664,80.8124384,-0.05777793731317682,-0.002709,10561458.7,up,down,down,-0.020919455040302654,OK,INSUFFICIENT,[]
2026-07-02T21:42:48.917630+00:00,XRPUSDT,1.0803,1.08076701,-0.043210978469812325,0.0068650000000000004,336708641.1,up,down,down,0.07499765206147378,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:42:49.732459+00:00,DOGEUSDT,0.07389,0.07393146,-0.05607896827684323,0.003636,2280664672.0,flat,down,down,0.2597322352023418,OK,INSUFFICIENT,[]
2026-07-02T21:42:50.490409+00:00,ADAUSDT,0.16083382,0.1609523,-0.07361187134325148,0.01,480656638.0,up,down,down,0.14100289445869624,OK,INSUFFICIENT,[]
2026-07-02T21:42:51.296634+00:00,TRXUSDT,0.3172691,0.31761471,-0.10881422966839166,-0.069075,299712774.0,flat,down,up,-0.1380081894996216,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched""]"
2026-07-02T21:42:52.081088+00:00,LINKUSDT,7.727,7.73248758,-0.07096784758107046,0.001046,8711804.99,down,down,down,0.24444888043880256,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:03.494556+00:00,BTCUSDT,61502.0,61525.22130435,-0.03774274006286205,0.009794,107278.54,flat,down,down,0.9815274577478373,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:04.730978+00:00,ETHUSDT,1698.17,1698.90604651,-0.04332473308408413,0.008498,2349774.189,flat,down,down,0.5218700012835408,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:05.793245+00:00,BNBUSDT,558.05127819,557.69626022,0.06365794345830855,0.005892,577090.7,flat,down,down,0.13205714002243293,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:06.961254+00:00,SOLUSDT,80.76574664,80.8124384,-0.05777793731317682,-0.002709,10559534.46,flat,down,down,-0.020919455040302654,OK,INSUFFICIENT,[]
2026-07-02T21:44:08.095086+00:00,XRPUSDT,1.0803,1.08076701,-0.043210978469812325,0.0068650000000000004,336642425.8,flat,down,down,0.07499765206147378,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:09.152649+00:00,DOGEUSDT,0.07389,0.07393146,-0.05607896827684323,0.003636,2279743295.0,flat,down,down,0.2597322352023418,OK,INSUFFICIENT,[]
2026-07-02T21:44:10.180800+00:00,ADAUSDT,0.16083382,0.1609523,-0.07361187134325148,0.01,480458135.0,flat,down,down,0.14100289445869624,OK,INSUFFICIENT,[]
2026-07-02T21:44:11.228782+00:00,TRXUSDT,0.3172691,0.31761471,-0.10881422966839166,-0.069075,299701722.0,flat,down,up,-0.1380081894996216,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched""]"
2026-07-02T21:44:12.285862+00:00,LINKUSDT,7.727,7.73248758,-0.07096784758107046,0.001046,8711142.28,flat,down,down,0.24444888043880256,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:13.352736+00:00,AVAXUSDT,6.77449916,6.78015988,-0.08348947665227979,-0.009618,8323367.0,flat,down,down,-0.3062135856133363,OK,INSUFFICIENT,[]
2026-07-02T21:44:14.430676+00:00,SUIUSDT,0.7345,0.73482572,-0.044326156683788066,0.007632999999999999,100516182.3,flat,down,down,0.09706420801538217,OK,INSUFFICIENT,[]
2026-07-02T21:44:15.630084+00:00,BCHUSDT,219.25053715,219.3977281,-0.0670886391006257,-0.00545,315951.444,flat,down,down,0.10509926733459339,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:16.703361+00:00,LTCUSDT,43.41,43.43117647,-0.04875868378704395,0.006274999999999999,1104771.174,down,down,down,0.01291158116759385,OK,INSUFFICIENT,[]
2026-07-02T21:44:17.812942+00:00,HBARUSDT,0.07132,0.07137765,-0.08076757920722566,-0.002604,326470739.0,flat,up,down,-0.08060137641660488,OK,INSUFFICIENT,[]
2026-07-02T21:44:18.866997+00:00,DOTUSDT,0.83944592,0.84082391,-0.16388568208057394,0.004239,31585854.0,flat,down,down,0.06838519188500425,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:44:19.912956+00:00,NEARUSDT,1.923,1.92426757,-0.06587285571725328,0.00369,43030234.0,up,down,down,0.2380608230001451,OK,MIXED,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:21.085051+00:00,UNIUSDT,3.2,3.20117508,-0.03670777044784079,0.01,19620009.0,up,down,flat,0.0622877515720569,OK,INSUFFICIENT,[]
2026-07-02T21:44:22.082808+00:00,AAVEUSDT,86.93,86.99990185,-0.08034704466737708,0.005119,613561.9,down,down,down,0.15114410080770024,OK,INSUFFICIENT,[]
2026-07-02T21:44:23.194966+00:00,WLDUSDT,0.3998,0.40018293,-0.09568873914737032,-0.00017900000000000001,180343066.0,down,down,up,0.24112095639750863,OK,INSUFFICIENT,[]
2026-07-02T21:44:24.419267+00:00,ZECUSDT,430.53,430.80437312,-0.0636885642578147,-0.00521,580146.542,down,down,down,0.20858599283347265,OK,INSUFFICIENT,[]
2026-07-02T21:44:30.294549+00:00,BTCUSDT,61500.1,61521.44086957,-0.034688507402228105,0.009816,107278.54,flat,down,down,0.979527546928086,OK,INSUFFICIENT,[]
2026-07-02T21:44:31.093442+00:00,ETHUSDT,1697.8,1698.44116279,-0.03775007365852615,0.008449,2349774.189,flat,down,down,-0.5603623834889292,OK,INSUFFICIENT,[]
2026-07-02T21:44:31.892099+00:00,BNBUSDT,557.75690467,557.44059233,0.05674368611692835,0.005901,577090.7,flat,down,down,0.3097333902510587,OK,INSUFFICIENT,[]
2026-07-02T21:44:32.855007+00:00,SOLUSDT,80.6921201,80.74565637,-0.06630235285312508,-0.00271,10559534.46,flat,down,down,0.00885246280111206,OK,INSUFFICIENT,[]
2026-07-02T21:44:33.754821+00:00,XRPUSDT,1.0798,1.08030801,-0.04702455182202085,0.0068709999999999995,336642425.8,flat,down,down,-0.05217248899373302,OK,INSUFFICIENT,[]
2026-07-02T21:44:35.723661+00:00,DOGEUSDT,0.07386,0.07389805,-0.05148985663358057,0.003587,2279743295.0,flat,down,down,0.1812809213383732,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:36.515725+00:00,ADAUSDT,0.1607,0.16075112,-0.03180071155957597,0.01,480458135.0,flat,down,down,0.28956826368911176,OK,INSUFFICIENT,[]
2026-07-02T21:44:37.301320+00:00,TRXUSDT,0.31695467,0.31733824,-0.12087103022944848,-0.069075,299701722.0,flat,down,up,0.06438557431903573,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched"", ""REST/WS book imbalance drift high""]"
2026-07-02T21:44:38.099354+00:00,LINKUSDT,7.727,7.73163477,-0.059945537235975906,0.000902,8711142.28,flat,down,down,0.08953926670218267,OK,INSUFFICIENT,[]
2026-07-02T21:44:38.878568+00:00,AVAXUSDT,6.77601439,6.78056958,-0.06718004949666187,-0.009684,8323367.0,flat,down,down,-0.11378900666521401,OK,INSUFFICIENT,[]
2026-07-02T21:44:40.721489+00:00,SUIUSDT,0.7338,0.73420918,-0.055730711511943906,0.007664,100516182.3,flat,down,down,-0.08790660039035089,OK,INSUFFICIENT,[]
2026-07-02T21:44:41.525055+00:00,BCHUSDT,219.06,219.28014645,-0.10039506702454012,-0.005426,315951.444,flat,down,down,0.11311104658147834,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:44:42.302461+00:00,LTCUSDT,43.35129412,43.38,-0.06617307514984776,0.006248,1104771.174,down,down,down,0.29165575132515076,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:43.190627+00:00,HBARUSDT,0.07131,0.071385,-0.10506408909435543,-0.002558,326470739.0,flat,up,down,-0.18039273732510214,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:44:43.972549+00:00,DOTUSDT,0.83842637,0.83945276,-0.122268941018199,0.0039180000000000005,31585854.0,flat,down,down,0.07908167301611121,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:44:44.832670+00:00,NEARUSDT,1.922,1.92270811,-0.036828783127156546,0.0036869999999999997,43030234.0,up,down,down,0.23622035119608797,OK,MIXED,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:45.635451+00:00,UNIUSDT,3.19056416,3.19258824,-0.06339934397553201,0.01,19620009.0,up,down,flat,0.11985304453161051,OK,INSUFFICIENT,[]
2026-07-02T21:44:46.432432+00:00,AAVEUSDT,86.90233348,86.98033423,-0.08967630521371137,0.00519,613561.9,down,down,down,0.2974818258567641,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:44:47.510247+00:00,WLDUSDT,0.399,0.399281,-0.07037650176191096,-0.000182,180343066.0,down,down,up,0.10052506792757354,OK,INSUFFICIENT,[]
2026-07-02T21:44:48.310115+00:00,ZECUSDT,431.5002616,431.56245324,-0.014410808802556175,-0.005229,580146.542,down,down,down,-0.102664013419558,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:05.322060+00:00,BTCUSDT,61500.04651449,61521.43086957,-0.03475919655597337,0.009843000000000001,107276.197,flat,flat,flat,0.9792072716795197,OK,INSUFFICIENT,[]
2026-07-02T21:45:07.200421+00:00,ETHUSDT,1697.94524806,1698.66162791,-0.04217319319101158,0.008448,2349522.8,flat,flat,flat,-0.3505539449547892,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:09.129604+00:00,BNBUSDT,557.82400626,557.51343589,0.05570634714915237,0.005903,577100.43,flat,flat,flat,0.4206500713820814,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:11.030857+00:00,SOLUSDT,80.68537068,80.73653661,-0.0633739470980216,-0.00272,10555419.95,flat,down,flat,0.04811335978973959,OK,INSUFFICIENT,[]
2026-07-02T21:45:13.020015+00:00,XRPUSDT,1.0798,1.0801553,-0.03289341819642382,0.0068720000000000005,336625135.4,flat,flat,flat,0.0640061509687696,OK,INSUFFICIENT,[]
2026-07-02T21:45:14.895326+00:00,DOGEUSDT,0.0738452,0.07388439,-0.053042327344104086,0.0035169999999999997,2275064116.0,flat,flat,flat,0.1570312667157338,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:16.902212+00:00,ADAUSDT,0.16062096,0.16073269,-0.06951292857725726,0.01,480673354.0,flat,flat,up,0.28325966973631467,OK,INSUFFICIENT,[]
2026-07-02T21:45:18.960268+00:00,TRXUSDT,0.31694,0.31730294,-0.11438280401687367,-0.069121,299656703.0,flat,flat,flat,-0.03488984247598412,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched"", ""REST/WS book imbalance drift high""]"
2026-07-02T21:45:21.162320+00:00,LINKUSDT,7.72751081,7.73245659,-0.06396130314389388,0.0009480000000000001,8711457.09,flat,flat,down,0.41760939218063464,OK,INSUFFICIENT,[]
2026-07-02T21:45:23.134644+00:00,AVAXUSDT,6.776,6.7807514,-0.07007188023439351,-0.009653,8323282.0,flat,flat,flat,-0.11250829511704391,OK,INSUFFICIENT,[]
2026-07-02T21:45:25.313382+00:00,SUIUSDT,0.73360918,0.73395288,-0.046828619297748085,0.007569,100512869.0,flat,flat,flat,-0.0374153145609767,OK,INSUFFICIENT,[]
2026-07-02T21:45:27.343901+00:00,BCHUSDT,219.16,219.41091975,-0.1143606481782721,-0.005702,315920.483,flat,flat,flat,0.10233995327680022,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:45:29.249821+00:00,LTCUSDT,43.34480392,43.37705882,-0.07435935233380397,0.006278000000000001,1104704.691,flat,flat,flat,0.11296978410915116,OK,INSUFFICIENT,[]
2026-07-02T21:45:31.218275+00:00,HBARUSDT,0.07128282,0.07135765,-0.10486612157210608,-0.0026290000000000003,326361901.0,down,down,down,0.0609277755073058,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:45:33.050603+00:00,DOTUSDT,0.83854782,0.83988477,-0.1591825507206057,0.003697,31585251.3,flat,flat,flat,0.07547861236988683,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:45:35.441429+00:00,NEARUSDT,1.9216409,1.92311892,-0.07685536160186958,0.0037589999999999998,43021407.0,down,down,down,0.25740172907592024,OK,MIXED,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:37.996849+00:00,UNIUSDT,3.195,3.19505585,-0.0017480132624380098,0.01,19619175.0,up,up,up,0.06420378540339208,OK,INSUFFICIENT,[]
2026-07-02T21:45:39.902432+00:00,AAVEUSDT,86.9485982,86.98791165,-0.045194153134948296,0.0053560000000000005,613396.6,up,up,up,0.07433743172816701,OK,INSUFFICIENT,[]
2026-07-02T21:45:41.730143+00:00,WLDUSDT,0.40016503,0.40016607,-0.0002598920992995986,-0.000388,180363930.0,up,up,up,0.0197486297739226,OK,INSUFFICIENT,[]
2026-07-02T21:45:43.645103+00:00,ZECUSDT,431.78953179,431.87954233,-0.020841584557205764,-0.005213,580091.476,up,up,up,0.2870161535049426,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:49.665124+00:00,BTCUSDT,61500.0,61518.54934783,-0.030152446744344474,0.009843000000000001,107276.197,flat,flat,flat,0.9867904981335288,OK,INSUFFICIENT,[]
2026-07-02T21:45:50.450886+00:00,ETHUSDT,1697.52557364,1698.36767442,-0.049582949127172406,0.008448,2349522.8,flat,flat,flat,-0.01898134640709665,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:51.245203+00:00,BNBUSDT,557.87,557.56650471,0.054432123780077835,0.005903,577100.43,flat,flat,flat,0.29067925565599234,OK,INSUFFICIENT,[]
2026-07-02T21:45:52.022937+00:00,SOLUSDT,80.56,80.61563478,-0.06901239462024766,-0.00272,10555419.95,flat,down,flat,0.08659969571286619,OK,INSUFFICIENT,[]
2026-07-02T21:45:52.843145+00:00,XRPUSDT,1.0796,1.08014291,-0.0502627934668444,0.0068720000000000005,336625135.4,flat,flat,flat,0.23927708754861532,OK,INSUFFICIENT,[]
2026-07-02T21:45:53.813922+00:00,DOGEUSDT,0.07384,0.07387659,-0.04952854483403066,0.0035169999999999997,2275064116.0,flat,flat,flat,0.13405590528550573,OK,INSUFFICIENT,[]
2026-07-02T21:45:54.725484+00:00,ADAUSDT,0.16064731,0.16072944,-0.051098292882756,0.01,480673354.0,flat,flat,up,0.278829365411072,OK,INSUFFICIENT,[]
2026-07-02T21:45:55.705832+00:00,TRXUSDT,0.31692,0.31730824,-0.1223542130516496,-0.069121,299656703.0,flat,flat,flat,-0.14999028554229976,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched"", ""REST/WS book imbalance drift high""]"
2026-07-02T21:45:56.528279+00:00,LINKUSDT,7.72511979,7.73083198,-0.07388842513687219,0.0009480000000000001,8711457.09,flat,flat,down,0.41983055567653377,OK,INSUFFICIENT,[]
2026-07-02T21:45:57.345453+00:00,AVAXUSDT,6.77630006,6.78169823,-0.07959908885536349,-0.009653,8323282.0,flat,flat,flat,-0.16519442051943467,OK,INSUFFICIENT,[]
2026-07-02T21:45:58.170955+00:00,SUIUSDT,0.73358976,0.73393152,-0.046565652337696134,0.007569,100512869.0,flat,flat,flat,-0.05431687606034583,OK,INSUFFICIENT,[]
2026-07-02T21:45:58.960371+00:00,BCHUSDT,219.22,219.41054699,-0.08684495463597104,-0.005702,315920.483,flat,flat,flat,-0.020241053791872066,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:45:59.956915+00:00,LTCUSDT,43.34,43.36235294,-0.05154918606683327,0.006278000000000001,1104704.691,flat,flat,flat,-0.013007447125620792,OK,INSUFFICIENT,[]
2026-07-02T21:46:00.782369+00:00,HBARUSDT,0.07124,0.07131794,-0.10928526539044535,-0.0026290000000000003,326361901.0,down,down,down,-0.014547449877186515,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:46:01.579942+00:00,DOTUSDT,0.839,0.83989745,-0.10685233060298938,0.0034409999999999996,31585251.3,flat,flat,flat,0.07422737218234378,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:46:02.362647+00:00,NEARUSDT,1.922,1.92308108,-0.05621603848341472,0.003926,43021407.0,down,down,down,0.2631908180906964,OK,MIXED,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:03.339156+00:00,UNIUSDT,3.19484465,3.19475549,0.0027908239074634637,0.01,19619175.0,up,up,up,0.0619830679980623,OK,INSUFFICIENT,[]
2026-07-02T21:46:04.146344+00:00,AAVEUSDT,86.64,86.70279948,-0.07243074084877905,0.005455,613396.6,up,up,up,0.02883843689297493,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:05.009999+00:00,WLDUSDT,0.40019991,0.40020094,-0.0002573707098271596,-0.000388,180363930.0,up,up,up,0.006413837615693571,OK,INSUFFICIENT,[]
2026-07-02T21:46:05.785005+00:00,ZECUSDT,431.77,431.90426798,-0.031087439961630953,-0.0050609999999999995,580091.476,up,up,up,0.02039336062872661,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:12.092639+00:00,BTCUSDT,61500.0,61518.54934783,-0.030152446744344474,0.009843000000000001,107272.221,flat,flat,flat,0.9867904981335288,OK,INSUFFICIENT,[]
2026-07-02T21:46:13.297321+00:00,ETHUSDT,1697.52557364,1698.36767442,-0.049582949127172406,0.008448,2349274.812,flat,down,down,-0.01898134640709665,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:14.377878+00:00,BNBUSDT,557.87,557.56650471,0.054432123780077835,0.005903,577116.77,flat,flat,flat,0.29067925565599234,OK,INSUFFICIENT,[]
2026-07-02T21:46:15.469594+00:00,SOLUSDT,80.56,80.61563478,-0.06901239462024766,-0.00272,10550577.05,flat,down,down,0.08659969571286619,OK,INSUFFICIENT,[]
2026-07-02T21:46:16.571716+00:00,XRPUSDT,1.0796,1.08014291,-0.0502627934668444,0.0068720000000000005,336769963.7,flat,down,down,0.23927708754861532,OK,INSUFFICIENT,[]
2026-07-02T21:46:17.788740+00:00,DOGEUSDT,0.07384,0.07387659,-0.04952854483403066,0.0035169999999999997,2275043600.0,flat,flat,flat,0.13405590528550573,OK,INSUFFICIENT,[]
2026-07-02T21:46:18.852426+00:00,ADAUSDT,0.16064731,0.16072944,-0.051098292882756,0.01,480617947.0,down,up,flat,0.278829365411072,OK,INSUFFICIENT,[]
2026-07-02T21:46:20.080519+00:00,TRXUSDT,0.31692,0.31730824,-0.1223542130516496,-0.069121,299654039.0,flat,flat,flat,-0.14999028554229976,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched"", ""REST/WS book imbalance drift high""]"
2026-07-02T21:46:21.183300+00:00,LINKUSDT,7.72511979,7.73083198,-0.07388842513687219,0.0009480000000000001,8710672.0,flat,down,down,0.41983055567653377,OK,INSUFFICIENT,[]
2026-07-02T21:46:22.399877+00:00,AVAXUSDT,6.77630006,6.78169823,-0.07959908885536349,-0.009653,8323633.0,flat,flat,flat,-0.16519442051943467,OK,INSUFFICIENT,[]
2026-07-02T21:46:24.461319+00:00,SUIUSDT,0.73358976,0.73393152,-0.046565652337696134,0.007569,100518457.1,down,down,down,-0.05431687606034583,OK,INSUFFICIENT,[]
2026-07-02T21:46:25.540521+00:00,BCHUSDT,219.22,219.41054699,-0.08684495463597104,-0.005702,316145.828,up,up,up,-0.020241053791872066,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:26.596336+00:00,LTCUSDT,43.34,43.36235294,-0.05154918606683327,0.006278000000000001,1104696.642,down,down,down,-0.013007447125620792,OK,INSUFFICIENT,[]
2026-07-02T21:46:27.872127+00:00,HBARUSDT,0.07124,0.07131794,-0.10928526539044535,-0.0026290000000000003,326292091.0,flat,down,down,-0.014547449877186515,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:46:28.914414+00:00,DOTUSDT,0.839,0.83989745,-0.10685233060298938,0.0034409999999999996,31610116.6,up,flat,up,0.07422737218234378,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:46:29.960576+00:00,NEARUSDT,1.922,1.92308108,-0.05621603848341472,0.003926,43020907.0,flat,down,down,0.2631908180906964,OK,MIXED,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:31.182349+00:00,UNIUSDT,3.19484465,3.19475549,0.0027908239074634637,0.01,19621811.0,up,up,up,0.0619830679980623,OK,INSUFFICIENT,[]
2026-07-02T21:46:32.263952+00:00,AAVEUSDT,86.64,86.70279948,-0.07243074084877905,0.005455,612505.1,up,down,down,0.02883843689297493,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:33.440816+00:00,WLDUSDT,0.40019991,0.40020094,-0.0002573707098271596,-0.000388,180430349.0,up,up,up,0.006413837615693571,OK,INSUFFICIENT,[]
2026-07-02T21:46:34.672221+00:00,ZECUSDT,431.77,431.90426798,-0.031087439961630953,-0.0050609999999999995,580127.473,up,up,up,0.02039336062872661,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:40.513911+00:00,BTCUSDT,61500.01697101,61518.51282609,-0.03006551073867327,0.009901,107272.221,flat,flat,flat,0.9772159979924959,OK,INSUFFICIENT,[]
2026-07-02T21:46:41.287257+00:00,ETHUSDT,1697.47062791,1698.21837209,-0.04403109707732564,0.008422,2349274.812,flat,down,down,-0.2840253790395679,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:42.369638+00:00,BNBUSDT,557.69,557.43280058,0.046139986691201944,0.005901,577116.77,flat,flat,flat,0.28053243110615,OK,INSUFFICIENT,[]
2026-07-02T21:46:43.174932+00:00,SOLUSDT,80.56,80.60332245,-0.05374772240544399,-0.00274,10550577.05,flat,down,down,0.10253072112164528,OK,INSUFFICIENT,[]
2026-07-02T21:46:43.952709+00:00,XRPUSDT,1.0795,1.07995418,-0.042055487946737954,0.006879,336769963.7,flat,down,down,0.18112972138030614,OK,INSUFFICIENT,[]
2026-07-02T21:46:44.802727+00:00,DOGEUSDT,0.07385176,0.07389,-0.05175260522397475,0.0034820000000000003,2275043600.0,flat,flat,flat,0.17107687290842985,OK,INSUFFICIENT,[]
2026-07-02T21:46:45.603790+00:00,ADAUSDT,0.1607,0.16078022,-0.04989419718420087,0.01,480617947.0,down,up,flat,0.27686634753126566,OK,INSUFFICIENT,[]
2026-07-02T21:46:46.569675+00:00,TRXUSDT,0.31693,0.31729941,-0.11642316006828203,-0.069201,299654039.0,flat,flat,flat,-0.0022869710519119782,OK,INSUFFICIENT,"[""elevated funding"", ""mark/index premium stretched"", ""REST/WS book imbalance drift high""]"
2026-07-02T21:46:47.502870+00:00,LINKUSDT,7.72416024,7.73068505,-0.08440144641515514,0.0009809999999999999,8710672.0,flat,down,down,0.3769455515151408,OK,INSUFFICIENT,[]
2026-07-02T21:46:49.309863+00:00,AVAXUSDT,6.778,6.78257547,-0.06745918302329915,-0.009662,8323633.0,flat,flat,flat,-0.1572382589950677,OK,INSUFFICIENT,[]
2026-07-02T21:46:50.183377+00:00,SUIUSDT,0.7333,0.73358213,-0.03845922473603638,0.007569,100518457.1,down,down,down,0.01918100666930966,OK,INSUFFICIENT,[]
2026-07-02T21:46:50.957693+00:00,BCHUSDT,220.00110547,220.1602753,-0.07229725243716399,-0.005833,316145.828,up,up,up,-0.06374232264929575,OK,INSUFFICIENT,[]
2026-07-02T21:46:51.876106+00:00,LTCUSDT,43.37,43.37529412,-0.012205381213913177,0.006195999999999999,1104696.642,down,down,down,-0.017471782066804373,OK,INSUFFICIENT,"[""REST/WS book imbalance drift high""]"
2026-07-02T21:46:52.687752+00:00,HBARUSDT,0.07124567,0.07132559,-0.11204954631289726,-0.002735,326292091.0,flat,down,down,0.021460614524612672,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:46:53.647277+00:00,DOTUSDT,0.83841053,0.83966172,-0.14901119941492125,0.0034409999999999996,31610116.6,up,flat,up,0.0741950182223762,OK,INSUFFICIENT,"[""mark/index premium stretched""]"
2026-07-02T21:46:54.528277+00:00,NEARUSDT,1.92151985,1.92360541,-0.10841932493837403,0.003926,43020907.0,flat,down,down,0.26421050642939026,OK,MIXED,"[""mark/index premium stretched"", ""REST/WS book imbalance drift high""]"
